method_label,method_id,method_name,run_stage,checkpoint_used,checkpoint_path,checkpoint_env_steps,checkpoint_train_episode_idx,episode_index,seed,episode_seed,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,zero_info_step_count,stall_trigger_count,recent_revisit_trigger_count,turn_ge_90_count,turn_135_count,turn_180_count,accessible_block_count,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,empty_info_reward_sum,info_reward_sum,local_frontier_block_area_mean,local_frontier_coverage,mean_block_area,obstacle_info_contribution_ratio,obstacle_info_gain_sum,obstacle_info_reward_sum,recent_revisit_penalty_sum,semantic_viz,step_penalty_sum,terminal_bonus_sum,timeout_penalty_sum,total_accessible_unknown_area,total_frontier_cluster_count,turn_penalty_sum,turn_penalty_weight_sum,value_block_cap_hit_flag,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,value_packed_block_count,value_packed_entry_count,value_total_block_count_before_cap,value_total_entry_count_before_cap,value_truncated_block_count,value_truncated_entry_count,weighted_info_gain_sum,weighted_obstacle_info_gain_sum
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,65,20261388,20261388,-72.63294772713577,600,0.3758,0,0.9434276206322796,max_episode_steps,1.0,568.0,560.0,567.0,578.0,0.0,567.0,,506.0,87.0,16.106480240899806,49.930088746789416,51.64705227286477,,,,0.033244172716851345,2.7692960097989783,1.7169635260753666,-68.03999999999955,,-11.999999999999833,0.0,-10.0,,,-34.23999999999979,570.6666666666667,,,,,,0.0,0.0,,,,,16.660339442859602,0.5538592019597958
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,66,20261389,20261389,-54.200540779514014,600,0.4937,0,0.9151414309484193,max_episode_steps,1.0,550.0,542.0,550.0,566.0,0.0,550.0,,655.0,126.0,20.849297545038297,64.63282238961874,67.11945922048645,,,,0.03704792708027049,4.010704565915761,2.486636830867773,-65.99999999999947,,-11.999999999999833,0.0,-10.0,,,-33.31999999999975,555.3333333333333,,,,,,0.0,0.0,,,,,21.651438458221445,0.802140913183153
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,67,20261390,20261390,37.458705117273595,600,0.8825,0,0.7670549084858569,max_episode_steps,1.0,480.0,459.0,458.0,520.0,5.0,457.0,,1394.0,286.0,44.37239813402044,137.55443421546335,143.19870511727427,,,,0.039415656008820285,9.103662744856413,5.6442709018109785,-54.959999999999596,,-11.999999999999833,0.0,-10.0,,,-28.77999999999977,479.6666666666667,,,,,,0.0,0.0,,,,,46.19313068299171,1.8207325489712827
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,68,20261391,20261391,-67.38286866453208,600,0.4053,0,0.9168053244592346,max_episode_steps,1.0,561.0,544.0,551.0,562.0,1.0,547.0,,527.0,95.0,16.774931001885765,52.00228610584589,53.87713133546841,,,,0.0347985347985348,3.023943918746011,1.8748452296225273,-66.11999999999948,,-11.999999999999833,0.0,-10.0,,,-33.139999999999745,552.3333333333333,,,,,,0.0,0.0,,,,,17.37971978563497,0.6047887837492023
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,69,20261392,20261392,-43.099942587590235,600,0.5415,0,0.9234608985024958,max_episode_steps,1.0,555.0,548.0,555.0,567.0,0.0,554.0,,776.0,123.0,24.70084716786216,76.57262622037271,79.00005741241029,,,,0.030726954783912054,3.9152116000606245,2.4274311920375875,-66.5999999999995,,-11.999999999999833,0.0,-10.0,,,-33.49999999999976,558.3333333333333,,,,,,0.0,0.0,,,,,25.483889487874283,0.7830423200121251
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,70,20261393,20261393,-3.786655506535954,600,0.7226,0,0.8369384359400999,max_episode_steps,1.0,508.0,495.0,503.0,532.0,3.0,501.0,,1063.0,224.0,33.83634090133695,104.89265679414457,109.31334449346502,,,,0.04044051272792923,7.130141450516909,4.420687699320486,-60.35999999999948,,-11.999999999999833,0.0,-10.0,,,-30.73999999999973,512.3333333333334,,,,,,0.0,0.0,,,,,35.26236919144034,1.4260282901033825
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,71,20261394,20261394,-66.06110092739847,600,0.3234,0,0.9517470881863561,max_episode_steps,1.0,577.0,570.0,570.0,438.0,287.0,0.0,,378.0,78.0,12.032113697747288,37.299552463016596,38.83889907260141,,,,0.039634146341463415,2.482817112233567,1.5393466095848118,-68.39999999999957,,-11.999999999999833,0.0,-10.0,,,-14.49999999999985,241.66666666666617,,,,,,0.0,0.0,,,,,12.528677120194,0.4965634224467135
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,72,20261395,20261395,-52.094292552004845,600,0.4487,0,0.9334442595673876,max_episode_steps,1.0,562.0,554.0,561.0,572.0,3.0,560.0,,701.0,99.0,22.31352302148373,69.17192136659956,71.12570744799565,,,,0.027469478357380686,3.151267873219527,1.9537860813961072,-67.31999999999952,,-11.999999999999833,0.0,-10.0,,,-33.89999999999977,565.0,,,,,,0.0,0.0,,,,,22.943776596127634,0.6302535746439057
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,73,20261396,20261396,1.7502394017294485,600,0.681,0,0.8552412645590682,max_episode_steps,1.0,519.0,509.0,514.0,423.0,259.0,1.0,,963.0,207.0,30.65324203949904,95.0250503224471,99.11023940172976,,,,0.041218637992831514,6.589014644004464,4.085189079282769,-61.67999999999945,,-11.999999999999833,0.0,-10.0,,,-13.679999999999868,227.99999999999957,,,,,,0.0,0.0,,,,,31.971044968299946,1.3178029288008934
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,74,20261397,20261397,-58.803061098643624,600,0.3428,0,0.9517470881863561,max_episode_steps,1.0,573.0,564.0,572.0,579.0,0.0,1.0,,427.0,67.0,13.591832140047867,42.134679634148384,43.45693890135585,,,,0.030426884650317884,2.1326762374313972,1.3222592672074664,-68.63999999999957,,-11.999999999999833,0.0,-10.0,,,-11.619999999999841,193.6666666666678,,,,,,0.0,0.0,,,,,14.018367387534143,0.4265352474862795
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,75,20261398,20261398,-9.20111213279982,600,0.7162,0,0.8552412645590682,max_episode_steps,1.0,519.0,512.0,514.0,547.0,1.0,512.0,,1037.0,182.0,33.0087351972591,102.32707911150324,105.91888786720105,,,,0.033910937208868994,5.793239928544989,3.591808755697894,-61.67999999999945,,-11.999999999999833,0.0,-10.0,,,-31.439999999999714,524.0,,,,,,0.0,0.0,,,,,34.167383182968095,1.1586479857089984
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,76,20261399,20261399,-77.04795108196552,600,0.3761,0,0.9234608985024958,max_episode_steps,1.0,565.0,551.0,555.0,577.0,1.0,555.0,,444.0,76.0,14.132958946560308,43.81217273433697,45.31204891803499,,,,0.03310104529616723,2.4191551349968083,1.4998761836980214,-66.5999999999995,,-11.999999999999833,0.0,-10.0,,,-33.75999999999977,562.6666666666666,,,,,,0.0,0.0,,,,,14.616789973559671,0.48383102699936187
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,77,20261400,20261400,-101.7391922195117,600,0.2682,0,0.9700499168053245,max_episode_steps,1.0,584.0,576.0,583.0,587.0,0.0,583.0,,248.0,41.0,7.894085177358009,24.47166404980983,25.280807780489024,,,,0.03200624512099921,1.3050705333535415,0.8091437306791959,-69.95999999999962,,-11.999999999999833,0.0,-10.0,,,-35.05999999999982,584.3333333333333,,,,,,0.0,0.0,,,,,8.155099284028717,0.2610141066707084
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,78,20261401,20261401,-112.46944656177544,600,0.1856,0,0.9800332778702163,max_episode_steps,1.0,589.0,582.0,589.0,592.0,0.0,589.0,,153.0,26.0,4.870141258611999,15.097437901697194,15.610553438225466,,,,0.03286978508217446,0.8276057040778558,0.5131155365282706,-70.67999999999965,,-11.999999999999833,0.0,-10.0,,,-35.39999999999983,590.0,,,,,,0.0,0.0,,,,,5.0356623994275695,0.16552114081557115
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,79,20261402,20261402,-36.721902758835824,600,0.5523,0,0.9051580698835274,max_episode_steps,1.0,544.0,537.0,544.0,565.0,0.0,544.0,,814.0,167.0,25.910424735360557,80.32231667961773,83.6180972411647,,,,0.0394146801982535,5.315775099269304,3.295780561546969,-65.27999999999945,,-11.999999999999833,0.0,-10.0,,,-33.05999999999974,551.0,,,,,,0.0,0.0,,,,,26.973579755214423,1.0631550198538608
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,80,20261403,20261403,25.565538117386883,600,0.8522,0,0.7886855241264559,max_episode_steps,1.0,479.0,466.0,474.0,520.0,1.0,472.0,,1300.0,277.0,41.38028520389278,128.2788841320677,133.745538117388,,,,0.04087354286557477,8.817183847291009,5.466653985320428,-56.879999999999555,,-11.999999999999833,0.0,-10.0,,,-29.29999999999976,488.33333333333337,,,,,,0.0,0.0,,,,,43.14372197335101,1.7634367694581994
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,81,20261404,20261404,-90.58178862671963,600,0.3213,0,0.9500831946755408,max_episode_steps,1.0,573.0,563.0,571.0,581.0,1.0,571.0,,334.0,74.0,10.631550198538608,32.957805615469695,34.41821137328092,,,,0.042431192660550454,2.355493157760051,1.4604057578112317,-68.51999999999957,,-11.999999999999833,0.0,-10.0,,,-34.4799999999998,574.6666666666667,,,,,,0.0,0.0,,,,,11.102648830090617,0.47109863155201015
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,82,20261405,20261405,-50.8464899110613,600,0.4664,0,0.9068219633943427,max_episode_steps,1.0,559.0,537.0,541.0,563.0,6.0,540.0,,685.0,74.0,21.804227203589658,67.59310433112795,69.05351008893916,,,,0.021148899685624462,2.3554931577600504,1.4604057578112313,-64.91999999999943,,-11.999999999999833,0.0,-10.0,,,-32.97999999999974,549.6666666666666,,,,,,0.0,0.0,,,,,22.275325835141675,0.47109863155201026
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,83,20261406,20261406,-72.00563661626603,600,0.2896,0,0.9534109816971714,max_episode_steps,1.0,575.0,568.0,573.0,434.0,287.0,1.0,,324.0,63.0,10.31324031235482,31.97104496829995,33.214363383733826,,,,0.03743315508021389,2.005352282957881,1.2433184154338863,-68.75999999999958,,-11.999999999999833,0.0,-10.0,,,-14.459999999999852,240.99999999999952,,,,,,0.0,0.0,,,,,10.714310768946396,0.40107045659157625
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,84,20261407,20261407,-63.418597762721134,600,0.4703,0,0.930116472545757,max_episode_steps,1.0,561.0,553.0,559.0,575.0,0.0,559.0,,584.0,96.0,18.589297353133368,57.62682179471347,59.521402237279396,,,,0.031830238726790444,3.05577490736439,1.894580442565922,-67.07999999999952,,-11.999999999999833,0.0,-10.0,,,-33.85999999999977,564.3333333333333,,,,,,0.0,0.0,,,,,19.20045233460625,0.6111549814728782
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,85,20261408,20261408,-13.500211109780576,600,0.6794,0,0.8552412645590682,max_episode_steps,1.0,515.0,508.0,514.0,533.0,1.0,513.0,,994.0,167.0,31.640002686668783,98.08400832867328,101.37978889022023,,,,0.032509246642008945,5.315775099269302,3.295780561546968,-61.67999999999945,,-11.999999999999833,0.0,-10.0,,,-31.19999999999972,520.0,,,,,,0.0,0.0,,,,,32.703157706522646,1.063155019853861
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,86,20261409,20261409,-41.748556744156204,600,0.5374,0,0.9001663893510815,max_episode_steps,1.0,541.0,533.0,541.0,566.0,1.0,541.0,,762.0,150.0,24.255213327204846,75.19116131433508,78.1514432558443,,,,0.03787878787878785,4.774648292756857,2.960281941509253,-64.91999999999943,,-11.999999999999833,0.0,-10.0,,,-32.97999999999974,549.6666666666666,,,,,,0.0,0.0,,,,,25.210142985756214,0.9549296585513719
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,87,20261410,20261410,-37.83410011789228,600,0.553,0,0.8951747088186356,max_episode_steps,1.0,543.0,536.0,538.0,564.0,1.0,538.0,,793.0,167.0,25.2419739743746,78.25011932056128,81.54589988210823,,,,0.040416263310745396,5.315775099269304,3.2957805615469686,-64.55999999999942,,-11.999999999999833,0.0,-10.0,,,-32.81999999999973,547.0,,,,,,0.0,0.0,,,,,26.305128994228465,1.063155019853861
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,88,20261411,20261411,-81.21008653287105,600,0.3486,0,0.9367720465890182,max_episode_steps,1.0,569.0,560.0,563.0,577.0,4.0,563.0,,413.0,88.0,13.146198299390553,40.75321472811073,42.48991346712948,,,,0.040873200185787266,2.8011269984173577,1.7366987390187618,-67.55999999999953,,-11.999999999999833,0.0,-10.0,,,-34.13999999999978,569.0,,,,,,0.0,0.0,,,,,13.706423699074028,0.5602253996834716
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,89,20261412,20261412,-71.59400687536218,600,0.4159,0,0.9351081530782029,max_episode_steps,1.0,563.0,556.0,562.0,570.0,0.0,562.0,,505.0,96.0,16.07464925228143,49.83141268207244,51.725993124638336,,,,0.036627241510873695,3.055774907364389,1.8945804425659216,-67.43999999999953,,-11.999999999999833,0.0,-10.0,,,-33.879999999999775,564.6666666666666,,,,,,0.0,0.0,,,,,16.685804233754308,0.6111549814728781
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,90,20261413,20261413,10.083103570519441,600,0.7824,0,0.8535773710482529,max_episode_steps,1.0,513.0,506.0,513.0,541.0,2.0,512.0,,1220.0,233.0,38.83380611442246,120.38479895470965,124.98310357052065,,,,0.03679141007421443,7.416620348082323,4.598304615811041,-61.559999999999455,,-11.999999999999833,0.0,-10.0,,,-31.339999999999716,522.3333333333333,,,,,,0.0,0.0,,,,,40.31713018403895,1.483324069616465
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,91,20261414,20261414,-89.80702916935982,600,0.2326,0,0.9667221297836939,max_episode_steps,1.0,587.0,580.0,581.0,586.0,388.0,0.0,,205.0,59.0,6.525352666767709,20.2285932669799,21.392970830640202,,,,0.054428044280442796,1.8780283284843653,1.1643775636603062,-69.71999999999962,,-11.999999999999833,0.0,-10.0,,,-19.479999999999745,324.66666666666686,,,,,,0.0,0.0,,,,,6.900958332464582,0.3756056656968731
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,92,20261415,20261415,-81.09432312577674,600,0.3335,0,0.940099833610649,max_episode_steps,1.0,566.0,559.0,565.0,575.0,0.0,565.0,,414.0,99.0,13.178029288008927,40.851890792827696,42.80567687422379,,,,0.045643153526970945,3.1512678732195267,1.953786081396107,-67.79999999999954,,-11.999999999999833,0.0,-10.0,,,-34.09999999999978,568.3333333333334,,,,,,0.0,0.0,,,,,13.808282862652844,0.6302535746439056
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,93,20261416,20261416,-101.11428508173816,600,0.2635,0,0.9750415973377704,max_episode_steps,1.0,586.0,579.0,586.0,588.0,0.0,586.0,,261.0,33.0,8.307888029396938,25.754452891130505,26.405714918262543,,,,0.024663677130044845,1.0504226244065094,0.6512620271320357,-70.31999999999964,,-11.999999999999833,0.0,-10.0,,,-35.199999999999825,586.6666666666666,,,,,,0.0,0.0,,,,,8.51797255427824,0.21008452488130186
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,94,20261417,20261417,-58.274536449474546,600,0.3786,0,0.9534109816971714,max_episode_steps,1.0,574.0,567.0,573.0,581.0,381.0,1.0,,512.0,63.0,16.297466172610086,50.522145135091264,51.76546355052515,,,,0.024018299656881435,2.005352282957881,1.2433184154338865,-68.75999999999958,,-11.999999999999833,0.0,-10.0,,,-19.27999999999975,321.3333333333335,,,,,,0.0,0.0,,,,,16.69853662920166,0.40107045659157636
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,95,20261418,20261418,-99.0455299544175,600,0.2306,0,0.978369384359401,max_episode_steps,1.0,588.0,581.0,588.0,587.0,0.0,587.0,,284.0,36.0,9.040000767619656,28.024002379620928,28.734470045583155,,,,0.02472527472527473,1.1459155902616465,0.7104676659622209,-70.55999999999965,,-11.999999999999833,0.0,-10.0,,,-35.21999999999982,587.0,,,,,,0.0,0.0,,,,,9.269183885671987,0.2291831180523293
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,96,20261419,20261419,-59.95249050596655,600,0.4778,0,0.9217970049916805,max_episode_steps,1.0,554.0,547.0,554.0,568.0,0.0,554.0,,605.0,119.0,19.257748114119334,59.69901915376997,62.04750949403396,,,,0.03784987277353688,3.7878876455871073,2.3484903402640076,-66.47999999999949,,-11.999999999999833,0.0,-10.0,,,-33.51999999999976,558.6666666666666,,,,,,0.0,0.0,,,,,20.01532564323676,0.7575775291174218
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,97,20261420,20261420,-98.18805400868156,600,0.2755,0,0.956738768718802,max_episode_steps,1.0,575.0,568.0,575.0,583.0,0.0,574.0,,264.0,70.0,8.403380995252073,26.050481085281433,27.431945991319083,,,,0.05035971223021582,2.2281692032865346,1.3814649060376514,-68.99999999999959,,-11.999999999999833,0.0,-10.0,,,-34.6199999999998,577.0,,,,,,0.0,0.0,,,,,8.849014835909383,0.44563384065730693
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,98,20261421,20261421,-80.23259343268249,600,0.3481,0,0.9450915141430949,max_episode_steps,1.0,571.0,564.0,568.0,576.0,0.0,568.0,,432.0,78.0,13.750987083139762,42.62805995773326,44.16740656731806,,,,0.034852546916890076,2.4828171122335667,1.5393466095848118,-68.15999999999956,,-11.999999999999833,0.0,-10.0,,,-34.23999999999979,570.6666666666666,,,,,,0.0,0.0,,,,,14.247550505586473,0.49656342244671353
C,Anew_C_local_state_ddqn,local_state_ddqn,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_C_local_state_ddqn.pt,650000,1092,99,20261422,20261422,-91.20443649728568,600,0.3068,0,0.9584026622296173,max_episode_steps,1.0,577.0,570.0,576.0,583.0,0.0,576.0,,337.0,69.0,10.727043164393748,33.253833809620616,34.61556350271486,,,,0.039338654503990864,2.1963382146681556,1.3617296930942562,-69.11999999999959,,-11.999999999999833,0.0,-10.0,,,-34.699999999999804,578.3333333333333,,,,,,0.0,0.0,,,,,11.16631080732738,0.439267642933631
