episode_idx,episode_seed,map_fingerprint,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,weighted_info_gain_sum,policy_frontier_target_step_count,policy_fallback_step_count,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,coverage_gain_per_step,weighted_info_gain_per_step,zero_info_rate,recent_revisit_rate,stall_rate,turn_burden_rate,timeout_rate
66,20261388,2af023e75db86e5d,-60.6908192589235,600,0.2696,0,0.9101497504159733,max_episode_steps,1.0,9.175282469247767,600.0,0.0,1.0049999952316284,446.42333984375,5.0933332443237305,445.2083435058594,0.018699921667575836,0.9991289377212524,1.0049999952316284,1.0049999952316284,0.0,0.0,5.0933332443237305,5.0933332443237305,0.0,0.0,0.0,5.0883331298828125,5.073333263397217,27.525847407743317,-11.999999999999833,-54.4000000000005,-13.81666666666673,-8.0,0.0,265.0,93.0,8.435211983870454,2.960281941509252,0.740070485377313,25.30563595161135,2.22021145613194,0.08065915004336516,544.0,540.0,559.0,282.0,1.0,273.0,276.3333333333333,0.0004493333333333333,0.015292137448746279,0.9316666666666666,0.9066666666666666,0.9,0.46055555555555555,1.0
67,20261389,4f95910189ad7c7c,-10.973443420623683,600,0.6027,0,0.848585690515807,max_episode_steps,1.0,28.592185526458987,600.0,0.0,1.9916666746139526,601.625,6.211666584014893,308.18475341796875,0.00711640203371644,0.09436200559139252,1.9916666746139526,1.9916666746139526,0.0,0.0,6.211666584014893,6.210000038146973,0.0016666667070239782,0.0016666667070239782,0.0016666667070239782,4.244999885559082,3.195972204208374,85.77655657937699,-11.999999999999833,-51.000000000000455,-25.75000000000023,-8.0,0.0,859.0,157.0,27.34281922318763,4.997465213085512,1.249366303271378,82.02845766956285,3.7480989098141335,0.04369607570275534,510.0,506.0,520.0,526.0,1.0,509.0,515.0,0.0010045,0.04765364254409831,0.8666666666666667,0.85,0.8433333333333334,0.8583333333333333,1.0
68,20261390,b7723553a632c584,-85.93027992650829,600,0.2244,0,0.9600665557404326,max_episode_steps,1.0,6.9232400244974475,600.0,0.0,2.001666784286499,362.7733459472656,5.034999847412109,181.71221923828125,0.03323885053396225,0.9186840057373047,2.001666784286499,2.001666784286499,0.0,0.0,5.034999847412109,5.034999847412109,0.0,0.0,0.0,4.026666641235352,2.528888702392578,20.76972007349234,-11.999999999999833,-57.70000000000055,-29.000000000000277,-8.0,0.0,210.0,30.0,6.6845076098596055,0.9549296585513721,0.23873241463784303,20.053522829578814,0.7161972439135291,0.034482758620689655,577.0,571.0,579.0,585.0,1.0,577.0,580.0,0.000374,0.011538733374162412,0.965,0.9616666666666667,0.9516666666666667,0.9666666666666667,1.0
69,20261391,295baa11edf1f257,-70.59370599296278,600,0.2983,0,0.9417637271214643,max_episode_steps,1.0,11.490986891234845,600.0,0.0,1.0049999952316284,365.9266662597656,4.023333549499512,365.5174865722656,0.026972787454724312,0.9986600875854492,1.0049999952316284,1.0049999952316284,0.0,0.0,4.023333549499512,4.023333549499512,0.0,0.0,0.0,4.016666889190674,4.012499809265137,34.472960673704534,-11.999999999999833,-56.600000000000534,-28.46666666666694,-8.0,0.0,351.0,40.0,11.172677005051053,1.2732395447351625,0.31830988618379064,33.51803101515315,0.954929658551372,0.027700831024930754,566.0,565.0,575.0,577.0,1.0,565.0,569.3333333333333,0.0004971666666666667,0.019151644818724743,0.9583333333333334,0.9433333333333334,0.9416666666666667,0.9488888888888888,1.0
70,20261392,41b486ae0bc347ca,161.13224249576592,192,0.9512,1,0.046632124352331605,coverage_reached,0.0,48.868525276366476,192.0,0.0,2.234375,405.59375,5.052083492279053,238.64695739746094,0.03701341524720192,0.7628175616264343,2.234375,2.234375,0.0,0.0,5.052083492279053,5.052083492279053,0.0,0.0,0.0,3.53125,2.863194227218628,146.6055758290994,-3.840000000000003,-0.8999999999999999,-0.7333333333333337,0.0,20.0,1451.0,337.0,46.186764485268036,10.727043164393752,2.681760791098438,138.56029345580404,8.045282373295302,0.0548770558540954,9.0,0.0,25.0,31.0,3.0,5.0,14.666666666666668,0.004954166666666667,0.25452356914774205,0.13020833333333334,0.046875,0.0,0.0763888888888889,0.0
71,20261393,38df3e981a35b054,160.01733623638796,175,0.9523,1,0.028409090909090908,coverage_reached,0.0,48.25577874546267,175.0,0.0,3.8457143306732178,461.3028564453125,8.794285774230957,133.3502960205078,0.04044055938720703,0.6699113249778748,3.8457143306732178,3.8457143306732178,0.0,0.0,8.794285774230957,8.708571434020996,0.08571428805589676,0.051428571343421936,0.051428571343421936,4.988571643829346,2.53076171875,144.76733623638802,-3.5000000000000027,-0.5,-0.7500000000000004,0.0,20.0,1427.0,356.0,45.422820758426944,11.33183194814296,2.83295798703574,136.2684622752808,8.498873961107195,0.05870712401055399,5.0,0.0,17.0,34.0,1.0,5.0,15.000000000000007,0.005441714285714286,0.2757473071169295,0.09714285714285714,0.02857142857142857,0.0,0.08571428571428576,0.0
72,20261394,2cd9c05258992392,68.03045811358956,600,0.9151,0,0.6006655574043261,max_episode_steps,1.0,47.515708260085326,600.0,0.0,1.346666693687439,344.0883483886719,2.3499999046325684,271.7723693847656,0.010748298838734627,0.21082989871501923,1.346666693687439,1.346666693687439,0.0,0.0,2.3499999046325684,2.3499999046325684,0.0,0.0,0.0,1.8966666460037231,1.680277705192566,142.54712478025598,-11.999999999999833,-35.80000000000024,-18.7166666666668,-8.0,0.0,1406.0,347.0,44.754369997440975,11.045353050577553,2.7613382626443883,134.263109992323,8.284014787933138,0.058114218723831726,358.0,376.0,424.0,405.0,8.0,355.0,374.3333333333333,0.0015251666666666666,0.07919284710014221,0.7066666666666667,0.5966666666666667,0.6266666666666667,0.6238888888888888,1.0
73,20261395,5e53d70abe1ad3f1,15.69296585513664,600,0.6262,0,0.7903494176372712,max_episode_steps,1.0,31.83098861837906,600.0,0.0,2.9100000858306885,631.7916870117188,9.908333778381348,219.17025756835938,0.03114512376487255,0.6893912553787231,2.9100000858306885,2.9100000858306885,0.0,0.0,9.908333778381348,9.895000457763672,0.013333333656191826,0.009999999776482582,0.009999999776482582,5.898333549499512,3.4858334064483643,95.4929658551372,-11.999999999999833,-47.500000000000405,-12.30000000000004,-8.0,0.0,937.0,252.0,29.825636335421173,8.021409131831527,2.005352282957882,89.4769090062636,6.016056848873641,0.06299999999999994,475.0,468.0,491.0,258.0,2.0,239.0,246.0,0.0010436666666666667,0.053051647697298435,0.8183333333333334,0.7916666666666666,0.78,0.41,1.0
74,20261396,cb38ef22275b622e,41.95721664980404,600,0.8059,0,0.7504159733777038,max_episode_steps,1.0,39.557961105490584,600.0,0.0,1.9483333826065063,491.7850036621094,4.421666622161865,256.9865417480469,0.02390400506556034,0.3166329562664032,1.9483333826065063,1.9483333826065063,0.0,0.0,4.421666622161865,4.414999961853027,0.006666666828095913,0.006666666828095913,0.006666666828095913,3.305000066757202,2.387500047683716,118.67388331647179,-11.999999999999833,-45.10000000000037,-11.6166666666667,-8.0,0.0,1178.0,259.0,37.49690459245053,8.244226052160181,2.0610565130400453,112.49071377735166,6.183169539120125,0.05210219271776294,451.0,441.0,463.0,245.0,2.0,225.0,232.33333333333334,0.0013431666666666666,0.06592993517581763,0.7716666666666666,0.7516666666666667,0.735,0.38722222222222225,1.0
75,20261397,deb5ddac81b72cd2,-52.96861167662566,600,0.3176,0,0.961730449251248,max_episode_steps,1.0,13.138240552235962,600.0,0.0,1.9783333539962769,395.6716613769531,6.954999923706055,201.0722198486328,0.06270219385623932,0.8798770904541016,1.9783333539962769,1.9783333539962769,0.0,0.0,6.954999923706055,6.954999923706055,0.0,0.0,0.0,5.958333492279053,3.5352776050567627,39.41472165670788,-11.999999999999833,-57.80000000000055,-14.583333333333407,-8.0,0.0,404.0,35.0,12.859719401825146,1.1140846016432675,0.2785211504108169,38.57915820547542,0.8355634512324503,0.021199273167777102,578.0,573.0,580.0,295.0,0.0,290.0,291.66666666666663,0.0005293333333333334,0.021897067587059935,0.9666666666666667,0.9633333333333334,0.955,0.48611111111111105,1.0
76,20261398,61d28d64a90608ab,-13.666941699599564,600,0.6003,0,0.7953410981697171,max_episode_steps,1.0,26.13324165568922,600.0,0.0,1.2166666984558105,377.7933349609375,3.43833327293396,346.3598327636719,0.0077248685993254185,0.11176976561546326,1.2166666984558105,1.2166666984558105,0.0,0.0,3.43833327293396,3.43833327293396,0.0,0.0,0.0,3.113333225250244,2.988194465637207,78.39972496706761,-11.999999999999833,-47.80000000000041,-24.26666666666688,-8.0,0.0,770.0,204.0,24.509861236151885,6.493521678149332,1.623380419537333,73.52958370845566,4.870141258611993,0.062119366626065715,478.0,481.0,503.0,500.0,2.0,477.0,485.3333333333333,0.0010004999999999999,0.04355540275948203,0.8383333333333334,0.7966666666666666,0.8016666666666666,0.8088888888888889,1.0
77,20261399,14dd1d28ec8f87fc,-58.79030159853733,600,0.3719,0,0.8968386023294509,max_episode_steps,1.0,13.997677244932197,600.0,0.0,2.9800000190734863,637.1266479492188,6.106666564941406,213.3847198486328,0.0337112620472908,0.7103978395462036,2.9800000190734863,2.9800000190734863,0.0,0.0,6.106666564941406,6.106666564941406,0.0,0.0,0.0,3.113333225250244,2.061805486679077,41.99303173479658,-11.999999999999833,-53.800000000000495,-26.983333333333583,-8.0,0.0,416.0,95.0,13.241691265245697,3.0239439187460104,0.7559859796865026,39.725073795737075,2.2679579390595093,0.054007959067652093,538.0,536.0,549.0,545.0,4.0,535.0,539.6666666666667,0.0006198333333333333,0.023329462074886995,0.915,0.8966666666666666,0.8933333333333333,0.8994444444444446,1.0
78,20261400,6c5b17a3625e3438,-77.0336360833002,600,0.2915,0,0.9467554076539102,max_episode_steps,1.0,9.477676861122367,600.0,0.0,1.996666669845581,305.8999938964844,7.043333530426025,154.0893096923828,0.025525318458676338,0.34008336067199707,1.996666669845581,1.996666669845581,0.0,0.0,7.043333530426025,7.0316667556762695,0.011666666716337204,0.004999999888241291,0.004999999888241291,4.054999828338623,3.5536112785339355,28.4330305833671,-11.999999999999833,-56.90000000000054,-28.56666666666694,-8.0,0.0,284.0,55.0,9.040000767619656,1.7507043740108483,0.4376760935027121,27.12000230285898,1.3130282805081368,0.04617968094038622,569.0,564.0,575.0,576.0,0.0,569.0,571.3333333333334,0.0004858333333333333,0.015796128101870612,0.9583333333333334,0.9483333333333334,0.94,0.9522222222222223,1.0
79,20261401,59dc717e01c8786a,-52.80215560251918,600,0.3824,0,0.8868552412645591,max_episode_steps,1.0,15.788170354716016,600.0,0.0,2.930000066757202,533.0150146484375,7.933333396911621,187.3611297607422,0.014172334223985672,0.8107388615608215,2.930000066757202,2.930000066757202,0.0,0.0,7.933333396911621,7.933333396911621,0.0,0.0,0.0,5.054999828338623,2.7958333492279053,47.364511064148054,-11.999999999999833,-53.30000000000049,-26.866666666666916,-8.0,0.0,460.0,144.0,14.642254764454368,4.583662361046584,1.145915590261646,43.92676429336309,3.4377467707849374,0.07258064516129031,533.0,528.0,540.0,543.0,3.0,533.0,537.3333333333334,0.0006373333333333334,0.026313617257860026,0.9,0.8883333333333333,0.88,0.8955555555555557,1.0
80,20261402,8c6173b559c2a9c8,-41.39123900475679,600,0.4347,0,0.9051580698835274,max_episode_steps,1.0,20.125142553970168,600.0,0.0,1.9283332824707031,278.2099914550781,4.046666622161865,150.9179229736328,0.05964474380016327,0.61859130859375,1.9283332824707031,1.9283332824707031,0.0,0.0,4.046666622161865,4.046666622161865,0.0,0.0,0.0,3.113333225250244,2.1870832443237305,60.37542766191049,-11.999999999999833,-54.4000000000005,-27.366666666666923,-8.0,0.0,603.0,117.0,19.194086136882586,3.7242256683503494,0.9310564170875874,57.58225841064774,2.7931692512627615,0.046263345195729506,544.0,537.0,551.0,554.0,0.0,544.0,547.3333333333333,0.0007245,0.03354190425661695,0.9183333333333333,0.9066666666666666,0.895,0.912222222222222,1.0
81,20261403,b983dc45739b654d,17.793037491943196,600,0.7321,0,0.7953410981697171,max_episode_steps,1.0,36.59767916398133,600.0,0.0,4.611666679382324,723.9533081054688,8.643333435058594,159.5836639404297,0.03303099423646927,0.49307799339294434,4.611666679382324,4.611666679382324,0.0,0.0,8.643333435058594,8.643333435058594,0.0,0.0,0.0,4.038333415985107,1.944333553314209,109.79303749194402,-11.999999999999833,-47.80000000000041,-24.20000000000021,-8.0,0.0,1094.0,223.0,34.82310154850669,7.0983104618985315,1.7745776154746329,104.46930464552011,5.323732846423897,0.048488801913459424,478.0,472.0,489.0,493.0,3.0,478.0,484.0,0.0012201666666666667,0.06099613193996889,0.815,0.7966666666666666,0.7866666666666666,0.8066666666666666,1.0
82,20261404,0897a00e47cc5781,-7.3823872913934085,600,0.6184,0,0.78369384359401,max_episode_steps,1.0,27.772537569535736,600.0,0.0,2.1050000190734863,562.1266479492188,4.295000076293945,275.2216796875,0.006587301380932331,0.11465265601873398,2.1050000190734863,2.1050000190734863,0.0,0.0,4.295000076293945,4.295000076293945,0.0,0.0,0.0,2.1533334255218506,2.0537500381469727,83.31761270860723,-11.999999999999833,-47.0000000000004,-23.700000000000202,-8.0,0.0,814.0,234.0,25.910424735360557,7.448451336700703,1.8621128341751758,77.73127420608174,5.586338502525524,0.06704871060171913,470.0,457.0,492.0,489.0,5.0,464.0,474.0,0.0010306666666666665,0.04628756261589289,0.82,0.7833333333333333,0.7616666666666667,0.79,1.0
83,20261405,3c41c8ee97feecff,-66.62440998316379,600,0.3134,0,0.9284525790349417,max_episode_steps,1.0,12.414085561167838,600.0,0.0,1.006666660308838,314.0416564941406,3.1066665649414062,312.80499267578125,0.02392668090760708,0.9991918802261353,1.006666660308838,1.006666660308838,0.0,0.0,3.1066665649414062,3.1066665649414062,0.0,0.0,0.0,3.0999999046325684,3.0875000953674316,37.242256683503506,-11.999999999999833,-55.80000000000052,-28.066666666666933,-8.0,0.0,377.0,52.0,12.000282709128909,1.6552114081557112,0.4138028520389278,36.00084812738672,1.2414085561167838,0.03333333333333335,558.0,552.0,564.0,568.0,0.0,558.0,561.3333333333333,0.0005223333333333333,0.020690142601946397,0.94,0.93,0.92,0.9355555555555555,1.0
84,20261406,abfe397cde02924b,36.482474760353945,600,0.7561,0,0.8069883527454242,max_episode_steps,1.0,39.14415825345165,600.0,0.0,3.873333215713501,312.864990234375,7.335000038146973,82.88749694824219,0.03938775509595871,0.3557370603084564,3.873333215713501,3.873333215713501,0.0,0.0,7.335000038146973,7.335000038146973,0.0,0.0,0.0,3.301666736602783,1.9319167137145996,117.43247476035495,-11.999999999999833,-48.50000000000042,-12.450000000000042,-8.0,0.0,1174.0,223.0,37.36958063797701,7.098310461898532,1.774577615474633,112.10874191393114,5.323732846423895,0.045334417564545586,485.0,481.0,489.0,260.0,1.0,243.0,249.0,0.0012601666666666666,0.06524026375575274,0.815,0.8083333333333333,0.8016666666666666,0.415,1.0
85,20261407,4e1810073fe1443e,-65.16534911652742,600,0.3524,0,0.8935108153078203,max_episode_steps,1.0,11.761550294491066,600.0,0.0,1.0199999809265137,393.3233337402344,2.1433334350585938,390.8066711425781,0.02371504157781601,0.9759950041770935,1.0199999809265137,1.0199999809265137,0.0,0.0,2.1433334350585938,2.1433334350585938,0.0,0.0,0.0,2.123333215713501,2.1083333492279053,35.2846508834732,-11.999999999999833,-53.50000000000049,-26.950000000000248,-8.0,0.0,350.0,78.0,11.140846016432675,2.482817112233566,0.6207042780583915,33.42253804929801,1.862112834175176,0.05277401894451965,535.0,532.0,557.0,545.0,2.0,535.0,539.0,0.0005873333333333334,0.019602583824151778,0.9283333333333333,0.8916666666666667,0.8866666666666667,0.8983333333333333,1.0
86,20261408,4d8c2a46c52bb58b,158.80350979327082,167,0.9537,1,0.017857142857142856,coverage_reached,0.0,47.65894770886805,167.0,0.0,2.2335329055786133,404.9101867675781,6.215569019317627,238.39071655273438,0.03785626217722893,0.8986605405807495,2.2335329055786133,2.2335329055786133,0.0,0.0,6.215569019317627,6.215569019317627,0.0,0.0,0.0,4.856287479400635,3.481337070465088,142.97684312660414,-3.3400000000000025,-0.30000000000000004,-0.5333333333333333,0.0,20.0,1416.0,325.0,45.07267988362475,10.345071300973196,2.586267825243299,135.21803965087432,7.758803475729889,0.054266154616797395,3.0,0.0,15.0,24.0,6.0,1.0,10.666666666666668,0.005710778443113773,0.2853829204123835,0.08982035928143713,0.017964071856287425,0.0,0.06387225548902196,0.0
87,20261409,b35b43b5bdd8aa9e,26.351323307286712,600,0.7129,0,0.7470881863560732,max_episode_steps,1.0,34.36155221354021,600.0,0.0,1.443333387374878,508.4150085449219,2.738333225250244,437.8150634765625,0.008873771876096725,0.0922904908657074,1.443333387374878,1.443333387374878,0.0,0.0,2.738333225250244,2.738333225250244,0.0,0.0,0.0,2.131666660308838,1.9639166593551636,103.08465664062064,-11.999999999999833,-44.90000000000037,-11.833333333333368,-8.0,0.0,1008.0,286.0,32.0856365273261,9.103662744856416,2.275915686214104,96.25690958197833,6.827747058642306,0.06623436776285312,449.0,444.0,475.0,253.0,5.0,226.0,236.66666666666669,0.0011881666666666666,0.057269253689233676,0.7916666666666666,0.7483333333333333,0.74,0.3944444444444445,1.0
88,20261410,0cdde8b5141e0ff5,165.2110924819851,169,0.9507,1,0.011764705882352941,coverage_reached,0.0,49.73591971621728,169.0,0.0,4.171597480773926,488.88165283203125,9.60354995727539,134.59022521972656,0.04180922731757164,0.4858904182910919,4.171597480773926,4.171597480773926,0.0,0.0,9.60354995727539,9.60354995727539,0.0,0.0,0.0,4.165680408477783,2.5980417728424072,149.20775914865195,-3.3800000000000026,-0.1,-0.5166666666666666,0.0,20.0,1473.0,358.0,46.88704623487237,11.395493925379709,2.8488734813449272,140.6611387046172,8.54662044403477,0.0572799999999999,1.0,0.0,11.0,26.0,3.0,1.0,10.333333333333334,0.005625443786982248,0.29429538293619695,0.0650887573964497,0.005917159763313609,0.0,0.061143984220907305,0.0
89,20261411,b4be5829a2db46d1,53.41496428416173,600,0.8612,0,0.6555740432612313,max_episode_steps,1.0,44.093876983609626,600.0,0.0,2.258333444595337,437.3033447265625,4.784999847412109,202.91041564941406,0.0335298553109169,0.7003089189529419,2.258333444595337,2.258333444595337,0.0,0.0,4.784999847412109,4.784999847412109,0.0,0.0,0.0,3.116666555404663,2.142305612564087,132.28163095082883,-11.999999999999833,-38.90000000000028,-19.966666666666818,-8.0,0.0,1307.0,313.0,41.603102124221444,9.963099437552659,2.4907748593881647,124.80930637266431,7.472324578164473,0.05648799855621721,389.0,418.0,448.0,417.0,3.0,389.0,399.33333333333337,0.0014353333333333334,0.07348979497268271,0.7466666666666667,0.6483333333333333,0.6966666666666667,0.6655555555555556,1.0
90,20261412,1a4ae7f5f67936de,68.25935461029674,600,0.9378,0,0.6855241264559068,max_episode_steps,1.0,46.66422931454369,600.0,0.0,1.2366666793823242,283.2166748046875,3.255000114440918,234.66307067871094,0.010975057259202003,0.203081414103508,1.2366666793823242,1.2366666793823242,0.0,0.0,3.255000114440918,3.255000114440918,0.0,0.0,0.0,2.751666784286499,2.5808334350585938,139.99268794363113,-11.999999999999833,-40.90000000000031,-10.833333333333353,-8.0,0.0,1377.0,356.0,43.83127132750798,11.331831948142957,2.8329579870357393,131.493813982524,8.498873961107202,0.06070941336971342,409.0,405.0,439.0,235.0,3.0,206.0,216.66666666666669,0.001563,0.07777371552423948,0.7316666666666667,0.6816666666666666,0.675,0.36111111111111116,1.0
91,20261413,f7c810899af1f504,162.79797031692644,227,0.95,1,0.017543859649122806,coverage_reached,0.0,49.34599010564212,227.0,0.0,1.5286343097686768,382.0176086425781,3.264317274093628,296.0627746582031,0.028429580852389336,0.6627255082130432,1.5286343097686768,1.5286343097686768,0.0,0.0,3.264317274093628,3.264317274093628,0.0,0.0,0.0,2.590308427810669,2.344346284866333,148.03797031692656,-4.539999999999991,-0.1,-0.6000000000000001,0.0,20.0,1462.0,353.0,46.53690536007022,11.236338982287819,2.8090847455719548,139.61071608021058,8.42725423671585,0.05692630220932103,1.0,16.0,58.0,31.0,3.0,1.0,12.0,0.004185022026431718,0.21738321632441465,0.2555066079295154,0.004405286343612335,0.07048458149779736,0.05286343612334802,0.0
92,20261414,0dfbc828ba029bf7,55.05958860202962,600,0.8454,0,0.7387687188019967,max_episode_steps,1.0,43.71986286734363,600.0,0.0,2.7850000858306885,450.8800048828125,6.493333339691162,169.8312530517578,0.028507182374596596,0.6294374465942383,2.7850000858306885,2.7850000858306885,0.0,0.0,6.493333339691162,6.493333339691162,0.0,0.0,0.0,3.944999933242798,2.413055658340454,131.15958860203096,-11.999999999999833,-44.40000000000036,-11.700000000000033,-8.0,0.0,1298.0,302.0,41.316623226656034,9.612958562750485,2.4032396406876213,123.94986967996817,7.20971892206285,0.054969057153258,444.0,439.0,462.0,253.0,3.0,223.0,234.0,0.001409,0.07286643811223938,0.77,0.74,0.7316666666666667,0.39,1.0
93,20261415,2f168890fe16006b,8.6867215250191,600,0.6032,0,0.8552412645590682,max_episode_steps,1.0,31.051129397228785,600.0,0.0,1.1133333444595337,464.8616638183594,4.329999923706055,445.7833251953125,0.019977325573563576,0.9520584344863892,1.1133333444595337,1.1133333444595337,0.0,0.0,4.329999923706055,4.329999923706055,0.0,0.0,0.0,4.053333282470703,3.991527557373047,93.15338819168637,-11.999999999999833,-51.30000000000046,-13.166666666666721,-8.0,0.0,935.0,162.0,29.76197435818442,5.156620156177408,1.289155039044352,89.28592307455332,3.8674651171330567,0.04151717068170167,513.0,509.0,524.0,274.0,0.0,258.0,263.3333333333333,0.0010053333333333333,0.05175188232871464,0.8733333333333333,0.855,0.8483333333333334,0.4388888888888889,1.0
94,20261416,b523142135333041,-96.68136060634139,600,0.1828,0,0.9667221297836939,max_episode_steps,1.0,3.517324242330887,600.0,0.0,2.001666784286499,201.413330078125,5.014999866485596,100.67638397216797,0.03778155520558357,0.9221807718276978,2.001666784286499,2.001666784286499,0.0,0.0,5.014999866485596,5.014999866485596,0.0,0.0,0.0,4.013333320617676,2.5061111450195312,10.55197272699266,-11.999999999999833,-58.100000000000556,-29.133333333333614,-8.0,0.0,107.0,14.0,3.4059157821665593,0.445633840657307,0.11140846016432675,10.21774734649968,0.33422538049298023,0.031674208144796386,581.0,577.0,586.0,586.0,0.0,581.0,582.6666666666667,0.00030466666666666663,0.005862207070551478,0.9766666666666667,0.9683333333333334,0.9616666666666667,0.9711111111111113,1.0
95,20261417,0a6da9883e7ba190,161.76484815186762,206,0.9509,1,0.043478260869565216,coverage_reached,0.0,48.95606049506703,206.0,0.0,1.9902912378311157,341.0679626464844,3.37864089012146,197.74435424804688,0.03136076405644417,0.564498782157898,1.9902912378311157,1.9902912378311157,0.0,0.0,3.37864089012146,3.37864089012146,0.0,0.0,0.0,2.2330098152160645,1.8628641366958618,146.868181485201,-4.12,-0.2,-0.7833333333333337,0.0,20.0,1463.0,300.0,46.568736348688596,9.549296585513726,2.3873241463784316,139.70620904606568,7.161972439135281,0.0487646293888166,2.0,15.0,44.0,36.0,7.0,2.0,15.666666666666671,0.004616019417475728,0.23765077910226712,0.21359223300970873,0.009708737864077669,0.07281553398058252,0.07605177993527511,0.0
96,20261418,664fc3df60e0c50e,32.3212539733387,600,0.7449,0,0.7104825291181365,max_episode_steps,1.0,38.63486243555761,600.0,0.0,1.1549999713897705,325.6833190917969,2.0166666507720947,289.04998779296875,0.01926303841173649,0.9211929440498352,1.1549999713897705,1.1549999713897705,0.0,0.0,2.0166666507720947,2.0166666507720947,0.0,0.0,0.0,1.6883333921432495,1.607777714729309,115.90458730667275,-11.999999999999833,-42.30000000000033,-21.283333333333502,-8.0,0.0,1140.0,295.0,36.28732702495213,9.390141642421833,2.3475354106054582,108.86198107485647,7.042606231816359,0.06076210092687939,423.0,423.0,451.0,436.0,3.0,419.0,425.66666666666663,0.0012415,0.06439143739259601,0.7516666666666667,0.705,0.705,0.7094444444444444,1.0
97,20261419,bc49a260a0edcc1a,-30.743844948715285,600,0.4719,0,0.8951747088186356,max_episode_steps,1.0,18.90760723931717,600.0,0.0,2.8583333492279053,517.3466796875,7.994999885559082,193.3222198486328,0.02085033990442753,0.9422287940979004,2.8583333492279053,2.8583333492279053,0.0,0.0,7.994999885559082,7.961666584014893,0.03333333507180214,0.021666666492819786,0.021666666492819786,6.105000019073486,2.994999885559082,56.7228217179515,-11.999999999999833,-53.800000000000495,-13.666666666666728,-8.0,0.0,555.0,156.0,17.666198683200392,4.965634224467136,1.241408556116784,52.99859604960115,3.72422566835035,0.06565656565656564,538.0,528.0,546.0,281.0,1.0,269.0,273.3333333333333,0.0007865,0.03151267873219528,0.91,0.8966666666666666,0.88,0.45555555555555555,1.0
98,20261420,1b603986aa504798,7.241134962470577,600,0.6855,0,0.7803660565723793,max_episode_steps,1.0,32.19704498749042,600.0,0.0,1.3600000143051147,399.4366760253906,2.8983333110809326,344.9038391113281,0.01061980426311493,0.5254733562469482,1.3600000143051147,1.3600000143051147,0.0,0.0,2.8983333110809326,2.8983333110809326,0.0,0.0,0.0,2.5199999809265137,2.1405277252197266,96.5911349624713,-11.999999999999833,-46.20000000000039,-23.150000000000194,-8.0,0.0,961.0,202.0,30.58958006226228,6.429859700912568,1.607464925228142,91.76874018678686,4.822394775684426,0.04992585269401875,462.0,474.0,498.0,471.0,4.0,457.0,463.0,0.0011425,0.05366174164581737,0.83,0.77,0.79,0.7716666666666666,1.0
99,20261421,a0baf9f80efda9b5,-18.70494730057732,600,0.493,0,0.8818635607321131,max_episode_steps,1.0,22.57612867758536,600.0,0.0,1.9900000095367432,604.9366455078125,6.011666774749756,306.1102600097656,0.03787225857377052,0.47756245732307434,1.9900000095367432,1.9900000095367432,0.0,0.0,6.011666774749756,6.010000228881836,0.0016666667070239782,0.0016666667070239782,0.0016666667070239782,4.025000095367432,3.054722309112549,67.72838603275605,-11.999999999999833,-53.00000000000048,-13.43333333333339,-8.0,0.0,672.0,149.0,21.390424351550738,4.742817304138479,1.1857043260346198,64.1712730546522,3.5571129781038606,0.05252026788861473,530.0,525.0,533.0,275.0,1.0,265.0,268.6666666666667,0.0008216666666666666,0.03762688112930893,0.8883333333333333,0.8833333333333333,0.875,0.44777777777777783,1.0
100,20261422,cdb8a24f7d727cd0,-10.691940979956248,600,0.5948,0,0.8585690515806988,max_episode_steps,1.0,28.95824189557035,600.0,0.0,2.0816667079925537,323.885009765625,8.074999809265137,157.31707763671875,0.0053930459544062614,0.0596601627767086,2.0816667079925537,2.0816667079925537,0.0,0.0,8.074999809265137,8.074999809265137,0.0,0.0,0.0,4.945000171661377,3.926389217376709,86.87472568671113,-11.999999999999833,-51.60000000000046,-25.966666666666903,-8.0,0.0,869.0,163.0,27.661129109371416,5.18845114479579,1.2971127861989475,82.98338732811425,3.8913383585968386,0.04479252541907114,516.0,518.0,528.0,525.0,1.0,516.0,519.3333333333333,0.0009913333333333334,0.04826373649261725,0.88,0.86,0.8633333333333333,0.8655555555555554,1.0
